iter	Passed	Remaining
3222	29472	61971
3223	29481	61963
3224	29491	61955
3225	29500	61946
3226	29511	61939
3227	29521	61932
3228	29529	61921
3229	29538	61912
3230	29548	61904
3231	29558	61896
3232	29566	61886
3233	29575	61876
3234	29583	61865
3235	29592	61855
3236	29602	61847
3237	29610	61836
3238	29620	61827
3239	29628	61818
3240	29637	61808
3241	29646	61798
3242	29655	61788
3243	29663	61777
3244	29672	61767
3245	29681	61758
3246	29690	61748
3247	29698	61737
3248	29706	61727
3249	29715	61717
3250	29724	61706
3251	29732	61695
3252	29740	61683
3253	29749	61673
3254	29758	61664
3255	29766	61654
3256	29775	61645
3257	29785	61637
3258	29793	61625
3259	29802	61615
3260	29810	61604
3261	29819	61595
3262	29827	61584
3263	29837	61575
3264	29845	61565
3265	29854	61555
3266	29863	61545
3267	29871	61534
3268	29880	61525
3269	29889	61515
3270	29897	61504
3271	29905	61492
3272	29913	61481
3273	29922	61471
3274	29930	61460
3275	29938	61449
3276	29947	61439
3277	29956	61429
3278	29964	61417
3279	29972	61407
3280	29981	61398
3281	29990	61388
3282	29998	61377
3283	30007	61368
3284	30017	61359
3285	30026	61349
3286	30034	61339
3287	30042	61328
3288	30051	61317
3289	30059	61306
3290	30067	61295
3291	30076	61285
3292	30084	61273
3293	30092	61263
3294	30101	61253
3295	30110	61244
3296	30118	61233
3297	30126	61222
3298	30135	61211
3299	30144	61202
3300	30153	61193
3301	30162	61182
3302	30171	61173
3303	30181	61166
3304	30189	61155
3305	30198	61145
3306	30207	61136
3307	30215	61126
3308	30224	61115
3309	30233	61105
3310	30241	61094
3311	30250	61085
3312	30258	61074
3313	30266	61063
3314	30274	61052
3315	30282	61040
3316	30291	61029
3317	30299	61019
3318	30307	61008
3319	30315	60997
3320	30324	60987
3321	30333	60977
3322	30341	60966
3323	30350	60956
3324	30358	60946
3325	30367	60936
3326	30377	60927
3327	30385	60917
3328	30394	60907
3329	30403	60898
3330	30413	60891
3331	30423	60882
3332	30431	60872
3333	30441	60863
3334	30450	60854
3335	30458	60844
3336	30467	60834
3337	30475	60822
3338	30483	60811
3339	30491	60800
3340	30500	60790
3341	30509	60780
3342	30518	60772
3343	30527	60761
3344	30534	60750
3345	30542	60738
3346	30551	60729
3347	30560	60719
3348	30569	60709
3349	30578	60699
3350	30587	60691
3351	30596	60682
3352	30605	60672
3353	30615	60664
3354	30623	60653
3355	30632	60643
3356	30639	60631
3357	30648	60621
3358	30656	60610
3359	30664	60599
3360	30672	60588
3361	30681	60578
3362	30690	60568
3363	30698	60557
3364	30706	60546
3365	30723	60552
3366	30731	60541
3367	30748	60548
3368	30768	60559
3369	30781	60559
3370	30795	60557
3371	30808	60556
3372	30819	60552
3373	30830	60545
3374	30839	60535
3375	30847	60526
3376	30855	60514
3377	30864	60503
3378	30871	60492
3379	30880	60481
3380	30888	60471
3381	30896	60459
3382	30906	60451
3383	30915	60441
3384	30923	60431
3385	30932	60421
3386	30941	60412
3387	30950	60402
3388	30958	60391
3389	30966	60379
3390	30974	60368
3391	30982	60357
3392	30991	60347
3393	30999	60337
3394	31008	60327
3395	31016	60316
3396	31024	60305
3397	31033	60294
3398	31042	60285
3399	31049	60273
3400	31057	60262
3401	31066	60251
3402	31075	60242
3403	31083	60230
3404	31091	60220
3405	31101	60211
3406	31110	60202
3407	31119	60193
3408	31129	60186
3409	31139	60178
3410	31148	60169
3411	31157	60160
3412	31165	60149
3413	31175	60140
3414	31185	60133
3415	31193	60122
3416	31202	60112
3417	31210	60102
3418	31219	60092
3419	31227	60081
3420	31235	60070
3421	31245	60061
3422	31254	60053
3423	31264	60044
3424	31274	60038
3425	31283	60028
3426	31293	60020
3427	31301	60010
3428	31310	60000
3429	31319	59990
3430	31327	59980
3431	31336	59971
3432	31345	59960
3433	31354	59951
3434	31363	59941
3435	31370	59929
3436	31378	59917
3437	31387	59907
3438	31395	59897
3439	31403	59886
3440	31412	59877
3441	31421	59866
3442	31430	59856
3443	31438	59845
3444	31446	59835
3445	31454	59824
3446	31463	59814
3447	31471	59803
3448	31480	59792
3449	31489	59783
3450	31498	59774
3451	31506	59764
3452	31515	59754
3453	31523	59744
3454	31531	59732
3455	31540	59722
3456	31548	59712
3457	31557	59701
3458	31565	59690
3459	31573	59679
3460	31581	59668
3461	31590	59657
3462	31598	59647
3463	31606	59636
3464	31615	59627
3465	31623	59614
3466	31631	59604
3467	31640	59594
3468	31648	59583
3469	31656	59573
3470	31664	59560
3471	31673	59551
3472	31681	59540
3473	31690	59530
3474	31698	59520
3475	31706	59509
3476	31715	59499
3477	31726	59493
3478	31734	59482
3479	31743	59472
3480	31751	59462
3481	31759	59451
3482	31768	59441
3483	31776	59430
3484	31785	59420
3485	31793	59410
3486	31802	59399
3487	31811	59391
3488	31820	59382
3489	31829	59372
3490	31837	59361
3491	31845	59350
3492	31854	59340
3493	31863	59330
3494	31871	59321
3495	31879	59309
3496	31889	59300
3497	31898	59292
3498	31908	59284
3499	31918	59277
3500	31927	59268
3501	31936	59259
3502	31945	59248
3503	31953	59238
3504	31961	59226
3505	31969	59216
3506	31978	59205
3507	31987	59196
3508	31995	59186
3509	32004	59176
3510	32013	59166
3511	32021	59156
3512	32030	59146
3513	32038	59135
3514	32047	59126
3515	32056	59116
3516	32065	59106
3517	32074	59098
3518	32082	59087
3519	32090	59076
3520	32099	59065
3521	32107	59055
3522	32116	59045
3523	32124	59035
3524	32132	59024
3525	32140	59012
3526	32149	59002
3527	32157	58991
3528	32166	58982
3529	32175	58972
3530	32183	58962
3531	32191	58950
3532	32199	58939
3533	32207	58929
3534	32216	58919
3535	32225	58910
3536	32235	58901
3537	32243	58890
3538	32251	58880
3539	32260	58871
3540	32269	58861
3541	32277	58850
3542	32285	58839
3543	32294	58830
3544	32303	58820
3545	32311	58810
3546	32320	58800
3547	32328	58789
3548	32337	58780
3549	32346	58770
3550	32356	58762
3551	32364	58752
3552	32382	58759
3553	32392	58751
3554	32402	58744
3555	32412	58735
3556	32421	58727
3557	32430	58718
3558	32440	58709
3559	32450	58701
3560	32459	58692
3561	32468	58684
3562	32477	58675
3563	32487	58666
3564	32496	58657
3565	32505	58647
3566	32513	58638
3567	32522	58628
3568	32532	58619
3569	32540	58609
3570	32548	58599
3571	32557	58589
3572	32566	58579
3573	32575	58570
3574	32585	58562
3575	32594	58553
3576	32603	58543
3577	32612	58534
3578	32621	58526
3579	32631	58517
3580	32640	58508
3581	32649	58498
3582	32659	58491
3583	32668	58482
3584	32677	58473
3585	32687	58464
3586	32696	58455
3587	32705	58447
3588	32714	58437
3589	32724	58429
3590	32732	58418
3591	32741	58408
3592	32751	58401
3593	32760	58392
3594	32768	58381
3595	32777	58372
3596	32786	58363
3597	32796	58354
3598	32805	58346
3599	32815	58337
3600	32825	58330
3601	32834	58321
3602	32843	58312
3603	32852	58303
3604	32861	58293
3605	32870	58285
3606	32880	58276
3607	32889	58267
3608	32904	58268
3609	32912	58258
3610	32921	58248
3611	32930	58238
3612	32939	58229
3613	32948	58221
3614	32958	58212
3615	32968	58205
3616	32977	58196
3617	32986	58187
3618	32996	58178
3619	33006	58171
3620	33015	58163
3621	33025	58154
3622	33034	58145
3623	33043	58135
3624	33052	58127
3625	33061	58118
3626	33071	58110
3627	33080	58101
3628	33090	58093
3629	33099	58083
3630	33107	58073
3631	33116	58063
3632	33124	58052
3633	33133	58042
3634	33142	58033
3635	33151	58024
3636	33160	58015
3637	33169	58005
3638	33177	57995
3639	33186	57986
3640	33196	57977
3641	33204	57966
3642	33212	57956
3643	33221	57945
3644	33230	57936
3645	33239	57927
3646	33247	57916
3647	33255	57905
3648	33263	57894
3649	33272	57885
3650	33280	57874
3651	33288	57862
3652	33296	57852
3653	33305	57841
3654	33313	57831
3655	33323	57823
3656	33332	57814
3657	33341	57805
3658	33350	57796
3659	33359	57787
3660	33368	57777
3661	33377	57767
3662	33384	57755
3663	33392	57745
3664	33401	57734
3665	33409	57723
3666	33417	57712
3667	33426	57703
3668	33435	57693
3669	33443	57683
3670	33451	57672
3671	33460	57663
3672	33469	57654
3673	33478	57643
3674	33486	57632
3675	33495	57623
3676	33504	57614
3677	33513	57605
3678	33522	57595
3679	33530	57584
3680	33539	57574
3681	33547	57563
3682	33555	57553
3683	33563	57542
3684	33572	57533
3685	33580	57522
3686	33589	57513
3687	33598	57503
3688	33607	57493
3689	33615	57483
3690	33624	57473
3691	33633	57464
3692	33641	57453
3693	33649	57443
3694	33658	57432
3695	33667	57423
3696	33676	57414
3697	33684	57403
3698	33692	57392
3699	33701	57382
3700	33708	57371
3701	33716	57360
3702	33725	57350
3703	33734	57341
3704	33743	57331
3705	33751	57321
3706	33760	57311
3707	33768	57300
3708	33777	57290
3709	33786	57281
3710	33794	57271
3711	33802	57260
3712	33811	57250
3713	33820	57242
3714	33829	57232
3715	33838	57223
3716	33847	57213
3717	33856	57204
3718	33865	57194
3719	33872	57182
3720	33881	57173
3721	33890	57163
3722	33899	57153
3723	33907	57143
3724	33916	57134
3725	33924	57124
3726	33933	57114
3727	33942	57105
3728	33950	57094
3729	33959	57085
3730	33968	57074
3731	33976	57064
3732	33985	57054
3733	33993	57043
3734	34001	57033
3735	34009	57022
3736	34018	57012
3737	34026	57002
3738	34035	56992
3739	34043	56981
3740	34050	56970
3741	34060	56960
3742	34068	56950
3743	34076	56939
3744	34084	56929
3745	34093	56918
3746	34101	56908
3747	34109	56897
3748	34116	56885
3749	34126	56876
3750	34135	56867
3751	34143	56858
3752	34153	56849
3753	34161	56839
3754	34170	56829
3755	34178	56818
3756	34187	56808
3757	34195	56797
3758	34202	56786
3759	34211	56776
3760	34219	56765
3761	34228	56756
3762	34237	56747
3763	34245	56736
3764	34254	56727
3765	34262	56716
3766	34270	56705
3767	34279	56695
3768	34288	56686
3769	34296	56676
3770	34305	56666
3771	34314	56656
3772	34323	56647
3773	34331	56637
3774	34340	56627
3775	34348	56616
3776	34356	56606
3777	34365	56595
3778	34373	56585
3779	34382	56576
3780	34390	56566
3781	34398	56554
3782	34407	56544
3783	34415	56534
3784	34423	56524
3785	34432	56513
3786	34440	56503
3787	34448	56493
3788	34456	56482
3789	34465	56473
3790	34474	56462
3791	34482	56452
3792	34491	56442
3793	34499	56432
3794	34508	56422
3795	34517	56412
3796	34524	56401
3797	34533	56392
3798	34542	56382
3799	34551	56373
3800	34559	56362
3801	34568	56352
3802	34575	56341
3803	34583	56330
3804	34592	56321
3805	34600	56310
3806	34608	56299
3807	34618	56290
3808	34626	56279
3809	34634	56269
3810	34642	56258
3811	34650	56248
3812	34659	56237
3813	34667	56228
3814	34676	56218
3815	34685	56208
3816	34693	56199
3817	34702	56189
3818	34710	56179
3819	34721	56172
3820	34729	56161
3821	34737	56150
3822	34746	56141
3823	34754	56130
3824	34762	56119
3825	34770	56109
3826	34778	56098
3827	34787	56088
3828	34795	56078
3829	34804	56068
3830	34813	56058
3831	34820	56047
3832	34829	56037
3833	34837	56026
3834	34845	56016
3835	34854	56007
3836	34863	55997
3837	34871	55987
3838	34880	55978
3839	34890	55969
3840	34898	55959
3841	34906	55949
3842	34915	55938
3843	34924	55929
3844	34933	55920
3845	34953	55929
3846	34989	55962
3847	35004	55963
3848	35029	55980
3849	35039	55972
3850	35049	55964
3851	35058	55955
3852	35068	55947
3853	35077	55939
3854	35086	55929
3855	35095	55920
3856	35107	55915
3857	35119	55910
3858	35129	55903
3859	35140	55897
3860	35150	55888
3861	35159	55879
3862	35167	55869
3863	35176	55860
3864	35185	55850
3865	35193	55840
3866	35202	55829
3867	35210	55819
3868	35218	55808
3869	35227	55799
3870	35235	55788
3871	35243	55778
3872	35252	55768
3873	35261	55759
3874	35270	55749
3875	35279	55741
3876	35289	55732
3877	35298	55723
3878	35306	55713
3879	35315	55703
3880	35323	55693
3881	35331	55682
3882	35340	55672
3883	35348	55661
3884	35356	55650
3885	35365	55641
3886	35373	55631
3887	35382	55621
3888	35390	55611
3889	35399	55602
3890	35407	55591
3891	35415	55580
3892	35424	55570
3893	35433	55561
3894	35442	55552
3895	35451	55542
3896	35459	55532
3897	35468	55522
3898	35477	55513
3899	35485	55502
3900	35493	55492
3901	35502	55482
3902	35510	55472
3903	35518	55461
3904	35526	55451
3905	35535	55440
3906	35543	55430
3907	35551	55419
3908	35559	55409
3909	35568	55399
3910	35577	55390
3911	35585	55379
3912	35594	55370
3913	35602	55359
3914	35611	55349
3915	35619	55340
3916	35629	55331
3917	35638	55321
3918	35646	55311
3919	35654	55301
3920	35663	55291
3921	35671	55280
3922	35679	55270
3923	35687	55259
3924	35696	55250
3925	35704	55239
3926	35713	55230
3927	35722	55220
3928	35730	55210
3929	35738	55198
3930	35746	55188
3931	35755	55178
3932	35762	55167
3933	35771	55157
3934	35779	55147
3935	35787	55136
3936	35796	55126
3937	35805	55117
3938	35813	55107
3939	35821	55096
3940	35830	55086
3941	35838	55076
3942	35847	55066
3943	35856	55057
3944	35865	55047
3945	35874	55038
3946	35884	55030
3947	35893	55022
3948	35903	55014
3949	35912	55004
3950	35920	54994
3951	35930	54986
3952	35939	54977
3953	35947	54967
3954	35956	54956
3955	35964	54946
3956	35973	54937
3957	35982	54927
3958	35989	54916
3959	35998	54906
3960	36006	54896
3961	36014	54885
3962	36023	54876
3963	36032	54866
3964	36040	54856
3965	36049	54846
3966	36057	54835
3967	36065	54826
3968	36073	54815
3969	36082	54806
3970	36091	54796
3971	36099	54785
3972	36108	54776
3973	36116	54765
3974	36125	54756
3975	36134	54746
3976	36143	54737
3977	36152	54728
3978	36160	54717
3979	36168	54707
3980	36177	54698
3981	36186	54688
3982	36194	54678
3983	36203	54668
3984	36211	54658
3985	36220	54649
3986	36229	54638
3987	36236	54627
3988	36245	54618
3989	36253	54607
3990	36262	54598
3991	36271	54588
3992	36280	54579
3993	36289	54570
3994	36299	54563
3995	36309	54555
3996	36318	54545
3997	36326	54535
3998	36334	54525
3999	36343	54515
4000	36352	54505
4001	36361	54497
4002	36371	54488
4003	36380	54479
4004	36390	54472
4005	36400	54464
4006	36410	54456
4007	36420	54448
4008	36429	54439
4009	36437	54429
4010	36447	54421
4011	36456	54412
4012	36465	54402
4013	36474	54393
4014	36482	54382
4015	36491	54373
4016	36499	54363
4017	36507	54352
4018	36515	54342
4019	36524	54332
4020	36532	54321
4021	36540	54310
4022	36549	54301
4023	36557	54291
4024	36565	54280
4025	36574	54271
4026	36582	54260
4027	36591	54251
4028	36600	54241
4029	36609	54232
4030	36617	54221
4031	36624	54210
4032	36633	54201
4033	36641	54190
4034	36650	54181
4035	36659	54171
4036	36667	54160
4037	36675	54150
4038	36684	54141
4039	36692	54131
4040	36701	54120
4041	36709	54109
4042	36718	54100
4043	36726	54090
4044	36735	54081
4045	36744	54071
4046	36752	54062
4047	36761	54052
4048	36769	54042
4049	36778	54032
4050	36787	54023
4051	36795	54013
4052	36804	54003
4053	36812	53992
4054	36821	53983
4055	36829	53973
4056	36837	53962
4057	36846	53952
4058	36854	53942
4059	36863	53932
4060	36871	53922
4061	36879	53911
4062	36888	53902
4063	36896	53892
4064	36905	53882
4065	36913	53872
4066	36922	53862
4067	36930	53852
4068	36939	53842
4069	36948	53833
4070	36956	53823
4071	36965	53813
4072	36973	53803
4073	36981	53793
4074	36990	53783
4075	36999	53773
4076	37007	53763
4077	37016	53754
4078	37024	53743
4079	37032	53733
4080	37041	53723
4081	37050	53714
4082	37058	53704
4083	37067	53695
4084	37075	53684
4085	37084	53675
4086	37093	53665
4087	37101	53656
4088	37111	53647
4089	37120	53638
4090	37128	53628
4091	37138	53619
4092	37146	53609
4093	37155	53600
4094	37165	53593
4095	37174	53584
4096	37184	53575
4097	37192	53565
4098	37202	53557
4099	37212	53549
4100	37220	53539
4101	37229	53530
4102	37238	53520
4103	37247	53510
4104	37255	53500
4105	37264	53491
4106	37273	53482
4107	37281	53472
4108	37290	53462
4109	37299	53453
4110	37308	53444
4111	37316	53434
4112	37325	53423
4113	37334	53415
4114	37343	53405
4115	37351	53395
4116	37360	53385
4117	37367	53374
4118	37375	53363
4119	37383	53352
4120	37391	53342
4121	37400	53333
4122	37410	53325
4123	37419	53315
4124	37428	53306
4125	37437	53298
4126	37446	53288
4127	37455	53279
4128	37463	53269
4129	37472	53259
4130	37481	53251
4131	37491	53243
4132	37502	53236
4133	37512	53228
4134	37521	53219
4135	37529	53209
4136	37537	53198
4137	37545	53188
4138	37554	53178
4139	37562	53168
4140	37570	53157
4141	37579	53147
4142	37588	53139
4143	37597	53130
4144	37606	53120
4145	37615	53111
4146	37623	53101
4147	37632	53091
4148	37640	53081
4149	37648	53071
4150	37658	53062
4151	37667	53053
4152	37676	53044
4153	37685	53035
4154	37694	53025
4155	37703	53017
4156	37714	53011
4157	37724	53003
4158	37734	52995
4159	37744	52987
4160	37754	52979
4161	37763	52970
4162	37774	52963
4163	37783	52954
4164	37797	52953
4165	37807	52945
4166	37816	52936
4167	37825	52927
4168	37835	52918
4169	37844	52909
4170	37855	52903
4171	37865	52895
4172	37874	52886
4173	37883	52877
4174	37892	52867
4175	37901	52859
4176	37911	52850
4177	37921	52842
4178	37929	52832
4179	37938	52822
4180	37946	52813
4181	37955	52803
4182	37964	52794
4183	37973	52785
4184	37982	52776
4185	37992	52767
4186	38000	52758
4187	38009	52749
4188	38019	52740
4189	38028	52731
4190	38039	52724
4191	38049	52716
4192	38057	52707
4193	38067	52699
4194	38077	52691
4195	38086	52681
4196	38096	52673
4197	38105	52665
4198	38114	52656
4199	38125	52649
4200	38135	52641
4201	38145	52634
4202	38154	52625
4203	38164	52616
4204	38173	52608
4205	38184	52601
4206	38194	52594
4207	38203	52584
4208	38213	52576
4209	38221	52566
4210	38232	52559
4211	38241	52550
4212	38250	52541
4213	38259	52532
4214	38269	52523
4215	38278	52515
4216	38287	52505
4217	38296	52496
4218	38305	52487
4219	38316	52480
4220	38324	52470
4221	38333	52461
4222	38343	52453
4223	38352	52444
4224	38363	52437
4225	38373	52429
4226	38382	52420
4227	38391	52410
4228	38401	52403
4229	38414	52400
4230	38425	52393
4231	38434	52384
4232	38443	52374
4233	38452	52365
4234	38462	52358
4235	38472	52349
4236	38481	52340
4237	38489	52330
4238	38498	52320
4239	38507	52311
4240	38515	52301
4241	38525	52293
4242	38533	52283
4243	38541	52272
4244	38550	52262
4245	38559	52254
4246	38570	52247
4247	38580	52239
4248	38589	52230
4249	38598	52221
4250	38608	52213
4251	38616	52203
4252	38626	52195
4253	38636	52187
4254	38646	52179
4255	38656	52171
4256	38666	52163
4257	38676	52156
4258	38686	52148
4259	38696	52140
4260	38705	52131
4261	38717	52125
4262	38728	52118
4263	38738	52111
4264	38747	52102
4265	38757	52095
4266	38768	52088
4267	38777	52078
4268	38786	52069
4269	38794	52059
4270	38803	52050
4271	38812	52040
4272	38822	52032
4273	38831	52023
4274	38840	52014
4275	38851	52007
4276	38860	51998
4277	38869	51989
4278	38878	51980
4279	38887	51971
4280	38895	51961
4281	38904	51950
4282	38913	51942
4283	38921	51931
4284	38931	51923
4285	38939	51913
4286	38948	51904
4287	38957	51895
4288	38967	51886
4289	38975	51876
4290	38985	51867
4291	38993	51858
4292	39002	51848
4293	39010	51838
4294	39018	51828
4295	39028	51819
4296	39036	51809
4297	39045	51800
4298	39054	51791
4299	39064	51782
4300	39072	51772
4301	39081	51763
4302	39090	51753
4303	39099	51744
4304	39107	51734
4305	39115	51724
4306	39124	51714
4307	39132	51704
4308	39142	51696
4309	39150	51686
4310	39159	51677
4311	39168	51667
4312	39176	51657
4313	39185	51647
4314	39195	51639
4315	39203	51630
4316	39212	51620
4317	39221	51610
4318	39230	51602
4319	39240	51594
4320	39250	51586
4321	39260	51577
4322	39268	51567
4323	39277	51558
4324	39286	51549
4325	39296	51541
4326	39305	51532
4327	39314	51522
4328	39323	51513
4329	39331	51503
4330	39341	51495
4331	39351	51487
4332	39360	51477
4333	39369	51468
4334	39378	51459
4335	39387	51451
4336	39396	51441
4337	39406	51433
4338	39415	51424
4339	39425	51416
4340	39432	51405
4341	39441	51396
4342	39450	51386
4343	39460	51378
4344	39469	51369
4345	39478	51360
4346	39488	51352
4347	39497	51342
4348	39507	51335
4349	39516	51326
4350	39526	51318
4351	39536	51309
4352	39545	51300
4353	39555	51292
4354	39565	51285
4355	39575	51277
4356	39584	51268
4357	39594	51259
4358	39605	51253
4359	39614	51244
4360	39624	51236
4361	39633	51227
4362	39641	51217
4363	39651	51209
4364	39659	51198
4365	39669	51189
4366	39677	51179
4367	39686	51171
4368	39695	51161
4369	39704	51152
4370	39713	51142
4371	39721	51132
4372	39729	51122
4373	39737	51111
4374	39746	51103
4375	39755	51093
4376	39764	51084
4377	39773	51075
4378	39783	51066
4379	39793	51059
4380	39802	51049
4381	39811	51040
4382	39819	51030
4383	39827	51020
4384	39836	51010
4385	39844	51000
4386	39853	50991
4387	39862	50981
4388	39871	50972
4389	39879	50962
4390	39888	50953
4391	39898	50945
4392	39906	50934
4393	39916	50926
4394	39924	50916
4395	39933	50907
4396	39942	50898
4397	39951	50888
4398	39961	50881
4399	39970	50872
4400	39981	50864
4401	39990	50855
4402	39999	50847
4403	40008	50837
4404	40016	50827
4405	40025	50817
4406	40034	50808
4407	40043	50798
4408	40051	50788
4409	40059	50778
4410	40068	50768
4411	40077	50760
4412	40086	50751
4413	40095	50742
4414	40105	50734
4415	40114	50724
4416	40124	50716
4417	40133	50707
4418	40142	50697
4419	40150	50687
4420	40159	50678
4421	40168	50669
4422	40178	50661
4423	40188	50653
4424	40198	50645
4425	40208	50637
4426	40217	50628
4427	40227	50620
4428	40236	50611
4429	40245	50602
4430	40254	50593
4431	40263	50583
4432	40272	50574
4433	40280	50563
4434	40288	50553
4435	40297	50544
4436	40306	50535
4437	40314	50525
4438	40323	50516
4439	40332	50507
4440	40341	50497
4441	40351	50489
4442	40360	50480
4443	40370	50472
4444	40380	50464
4445	40389	50454
4446	40397	50445
4447	40407	50436
4448	40415	50426
4449	40424	50416
4450	40432	50406
4451	40441	50396
4452	40450	50387
4453	40458	50377
4454	40466	50367
4455	40475	50357
4456	40484	50349
4457	40494	50340
4458	40503	50332
4459	40514	50324
4460	40522	50315
4461	40532	50306
4462	40540	50296
4463	40551	50289
4464	40560	50281
4465	40569	50271
4466	40579	50263
4467	40587	50253
4468	40598	50245
4469	40607	50236
4470	40617	50228
4471	40625	50218
4472	40633	50208
4473	40642	50198
4474	40652	50191
4475	40661	50182
4476	40670	50172
4477	40677	50161
4478	40686	50152
4479	40695	50142
4480	40703	50131
4481	40712	50122
4482	40720	50112
4483	40729	50103
4484	40737	50093
4485	40746	50083
4486	40754	50073
4487	40763	50064
4488	40772	50054
4489	40781	50046
4490	40790	50037
4491	40799	50027
4492	40808	50018
4493	40817	50009
4494	40828	50001
4495	40836	49992
4496	40847	49984
4497	40855	49975
4498	40865	49967
4499	40874	49957
4500	40883	49948
4501	40892	49939
4502	40901	49929
4503	40909	49920
4504	40919	49911
4505	40929	49903
4506	40938	49894
4507	40947	49884
4508	40955	49875
4509	40965	49867
4510	40975	49858
4511	40984	49850
4512	40994	49842
4513	41003	49832
4514	41011	49822
4515	41020	49813
4516	41028	49803
4517	41036	49792
4518	41044	49781
4519	41052	49772
4520	41061	49762
4521	41069	49752
4522	41078	49742
4523	41086	49732
4524	41094	49722
4525	41104	49713
4526	41112	49703
4527	41121	49694
4528	41129	49684
4529	41138	49675
4530	41149	49667
4531	41158	49659
4532	41169	49652
4533	41178	49643
4534	41188	49635
4535	41197	49625
4536	41207	49617
4537	41217	49609
4538	41226	49600
4539	41237	49593
4540	41248	49586
4541	41257	49578
4542	41267	49569
4543	41275	49559
4544	41286	49552
4545	41295	49543
4546	41305	49535
4547	41315	49527
4548	41324	49518
4549	41334	49510
4550	41344	49502
4551	41353	49493
4552	41361	49483
4553	41370	49473
4554	41380	49466
4555	41390	49457
4556	41399	49448
4557	41408	49439
4558	41417	49429
4559	41425	49420
4560	41435	49411
4561	41444	49402
4562	41453	49393
4563	41462	49384
4564	41471	49375
4565	41480	49366
4566	41490	49357
4567	41498	49347
4568	41508	49339
4569	41518	49331
4570	41528	49324
4571	41537	49314
4572	41546	49305
4573	41556	49296
4574	41565	49288
4575	41575	49279
4576	41584	49270
4577	41592	49261
4578	41601	49251
4579	41609	49241
4580	41618	49232
4581	41628	49223
4582	41636	49213
4583	41644	49202
4584	41653	49193
4585	41661	49183
4586	41671	49175
4587	41679	49164
4588	41688	49155
4589	41697	49146
4590	41705	49136
4591	41715	49127
4592	41724	49118
4593	41732	49109
4594	41741	49099
4595	41749	49089
4596	41757	49079
4597	41766	49069
4598	41776	49061
4599	41785	49052
4600	41795	49044
4601	41805	49036
4602	41814	49027
4603	41824	49019
4604	41834	49010
4605	41843	49002
4606	41853	48994
4607	41863	48986
4608	41873	48978
4609	41884	48970
4610	41893	48962
4611	41904	48955
4612	41915	48948
4613	41925	48940
4614	41935	48932
4615	41944	48923
4616	41953	48914
4617	41962	48905
4618	41972	48896
4619	41981	48887
4620	41990	48877
4621	41999	48869
4622	42008	48859
4623	42017	48850
4624	42026	48841
4625	42035	48832
4626	42043	48822
4627	42052	48813
4628	42061	48804
4629	42071	48795
4630	42080	48786
4631	42090	48777
4632	42099	48769
4633	42108	48760
4634	42117	48751
4635	42126	48741
4636	42134	48731
4637	42143	48721
4638	42152	48712
4639	42160	48702
4640	42169	48693
4641	42177	48682
4642	42186	48673
4643	42195	48664
4644	42203	48654
4645	42213	48646
4646	42221	48636
4647	42231	48627
4648	42239	48617
4649	42248	48608
4650	42258	48599
4651	42267	48590
4652	42276	48582
4653	42285	48573
4654	42295	48564
4655	42303	48554
4656	42313	48546
4657	42323	48538
4658	42332	48528
4659	42341	48520
4660	42351	48512
4661	42361	48503
4662	42370	48495
4663	42381	48487
4664	42390	48479
4665	42400	48470
4666	42410	48462
4667	42420	48455
4668	42431	48447
4669	42440	48438
4670	42448	48428
4671	42458	48419
4672	42466	48410
4673	42477	48402
4674	42487	48394
4675	42497	48386
4676	42508	48380
4677	42516	48369
4678	42525	48360
4679	42535	48352
4680	42543	48342
4681	42551	48332
4682	42560	48322
4683	42569	48313
4684	42578	48304
4685	42588	48295
4686	42596	48286
4687	42606	48277
4688	42614	48267
4689	42623	48258
4690	42632	48249
4691	42641	48239
4692	42651	48231
4693	42660	48222
4694	42669	48213
4695	42678	48204
4696	42686	48193
4697	42694	48183
4698	42703	48174
4699	42711	48164
4700	42720	48154
4701	42729	48145
4702	42738	48136
4703	42747	48127
4704	42756	48117
4705	42766	48109
4706	42774	48099
4707	42783	48091
4708	42794	48083
4709	42805	48076
4710	42815	48068
4711	42824	48059
4712	42834	48051
4713	42844	48042
4714	42853	48033
4715	42862	48025
4716	42871	48015
4717	42880	48006
4718	42889	47997
4719	42899	47988
4720	42907	47979
4721	42917	47971
4722	42927	47962
4723	42936	47953
4724	42945	47944
4725	42954	47935
4726	42963	47926
4727	42972	47916
4728	42980	47906
4729	42990	47898
4730	42999	47889
4731	43008	47880
4732	43017	47871
4733	43026	47862
4734	43037	47854
4735	43046	47845
4736	43055	47836
4737	43064	47827
4738	43073	47818
4739	43082	47809
4740	43091	47799
4741	43101	47791
4742	43111	47783
4743	43120	47774
4744	43130	47766
4745	43139	47757
4746	43148	47748
4747	43157	47739
4748	43167	47730
4749	43177	47722
4750	43186	47713
4751	43195	47704
4752	43204	47694
4753	43214	47686
4754	43222	47677
4755	43231	47666
4756	43240	47658
4757	43249	47648
4758	43257	47638
4759	43266	47629
4760	43275	47620
4761	43285	47611
4762	43297	47606
4763	43323	47615
4764	43342	47617
4765	43360	47618
4766	43373	47613
4767	43385	47607
4768	43396	47600
4769	43407	47593
4770	43418	47586
4771	43428	47578
4772	43436	47568
4773	43445	47558
4774	43454	47549
4775	43463	47540
