iter	MultiClass
2924	0.5134151562
2925	0.5133940828
2926	0.5133763723
2927	0.5133551496
2928	0.5133375372
2929	0.5133235123
2930	0.5132943285
2931	0.5132627046
2932	0.5132485557
2933	0.5132191735
2934	0.5131889911
2935	0.5131757177
2936	0.5131570095
2937	0.5131460266
2938	0.5131365426
2939	0.5131134067
2940	0.5130995476
2941	0.513084802
2942	0.5130681177
2943	0.5130489841
2944	0.5130330443
2945	0.5130145696
2946	0.5129921043
2947	0.512968726
2948	0.5129571623
2949	0.5129371358
2950	0.512909634
2951	0.5129006899
2952	0.5128869116
2953	0.5128575275
2954	0.5128331886
2955	0.5128086675
2956	0.5127997671
2957	0.5127806651
2958	0.5127694746
2959	0.5127472167
2960	0.5127388281
2961	0.5127105568
2962	0.5126689872
2963	0.5126487286
2964	0.5126346545
2965	0.5126009972
2966	0.512592057
2967	0.512570115
2968	0.5125584073
2969	0.5125384243
2970	0.5125194716
2971	0.5124961148
2972	0.5124832098
2973	0.5124662613
2974	0.5124535912
2975	0.5124393537
2976	0.5124032866
2977	0.5123819593
2978	0.5123591705
2979	0.5123365811
2980	0.5123188982
2981	0.5123048231
2982	0.5122941093
2983	0.5122753515
2984	0.5122570342
2985	0.512236023
2986	0.5122298558
2987	0.5122140945
2988	0.5121955473
2989	0.5121671319
2990	0.5121280529
2991	0.5121161713
2992	0.5120958825
2993	0.5120672783
2994	0.5120478932
2995	0.5120352066
2996	0.512012985
2997	0.5119656373
2998	0.5119368321
2999	0.5119203872
3000	0.5119030957
3001	0.5118881417
3002	0.5118752069
3003	0.511860866
3004	0.5118229955
3005	0.5118040033
3006	0.5117864369
3007	0.5117760922
3008	0.5117522215
3009	0.5117282097
3010	0.5116838168
3011	0.5116709111
3012	0.511654493
3013	0.5116438329
3014	0.5116143708
3015	0.5116014331
3016	0.5115786198
3017	0.5115564948
3018	0.5115256265
3019	0.5115143033
3020	0.5115057562
3021	0.511491288
3022	0.5114753134
3023	0.5114514392
3024	0.5114341552
3025	0.5114156512
3026	0.5114052045
3027	0.5113880547
3028	0.5113610952
3029	0.511337645
3030	0.5113284604
3031	0.5113120788
3032	0.5112891301
3033	0.5112627423
3034	0.5112330627
3035	0.5112186348
3036	0.5112109488
3037	0.5111909202
3038	0.5111609058
3039	0.5111364713
3040	0.5111012797
3041	0.5110774617
3042	0.5110627938
3043	0.5110484762
3044	0.5110273514
3045	0.5110109377
3046	0.5109888204
3047	0.5109612356
3048	0.5109314056
3049	0.5109017062
3050	0.5108853521
3051	0.5108573402
3052	0.5108127566
3053	0.510786265
3054	0.5107745588
3055	0.5107367596
3056	0.5107249468
3057	0.5106886991
3058	0.5106713823
3059	0.5106515682
3060	0.5106287635
3061	0.5106243414
3062	0.5106055621
3063	0.510575162
3064	0.5105593062
3065	0.5105397372
3066	0.5105016522
3067	0.5104912712
3068	0.5104731815
3069	0.510450947
3070	0.5104359475
3071	0.5104136215
3072	0.5103967955
3073	0.5103790257
3074	0.5103490789
3075	0.5103237314
3076	0.5103112662
3077	0.5102874533
3078	0.5102781536
3079	0.5102608988
3080	0.5102305109
3081	0.5102211462
3082	0.5102058753
3083	0.510183976
3084	0.5101711819
3085	0.5101504725
3086	0.5101415945
3087	0.5101256752
3088	0.5100873699
3089	0.5100785596
3090	0.5100642884
3091	0.5100401217
3092	0.5100238914
3093	0.5100023012
3094	0.5099855055
3095	0.5099428184
3096	0.5098974543
3097	0.5098509791
3098	0.50982867
3099	0.5098111262
3100	0.5097899863
3101	0.5097684537
3102	0.5097459439
3103	0.5097181199
3104	0.5096982981
3105	0.5096863635
3106	0.5096777871
3107	0.5096551133
3108	0.509623678
3109	0.5095928271
3110	0.5095767065
3111	0.509551128
3112	0.5095290509
3113	0.5095112801
3114	0.5094925075
3115	0.5094769837
3116	0.5094551782
3117	0.5094179991
3118	0.5093985761
3119	0.5093789666
3120	0.509360272
3121	0.5093472054
3122	0.5093223069
3123	0.509302039
3124	0.5092879526
3125	0.5092757415
3126	0.5092661577
3127	0.5092494179
3128	0.5092401123
3129	0.5092143709
3130	0.5091993444
3131	0.5091854332
3132	0.5091465031
3133	0.5091340543
3134	0.5091140303
3135	0.5091003702
3136	0.5090768074
3137	0.5090512859
3138	0.5090370375
3139	0.5090131163
3140	0.5089876736
3141	0.5089622492
3142	0.5089455883
3143	0.5089251001
3144	0.5089034855
3145	0.5088607533
3146	0.5088353979
3147	0.5088222977
3148	0.5087952973
3149	0.5087823874
3150	0.5087746135
3151	0.5087586406
3152	0.5087402443
3153	0.5087208305
3154	0.5087035959
3155	0.5086785155
3156	0.508651914
3157	0.508634623
3158	0.5086258536
3159	0.5086031663
3160	0.5085720539
3161	0.5085226318
3162	0.5084897515
3163	0.5084684661
3164	0.5084509437
3165	0.5084367949
3166	0.5084062782
3167	0.5083909794
3168	0.5083581404
3169	0.5083381823
3170	0.5083184525
3171	0.5083089838
3172	0.5082898544
3173	0.5082749586
3174	0.5082611317
3175	0.5082416028
3176	0.5082319087
3177	0.5082122566
3178	0.5082014905
3179	0.5081880521
3180	0.5081676113
3181	0.5081505939
3182	0.5081321745
3183	0.5081127786
3184	0.5080837375
3185	0.5080476115
3186	0.5080346281
3187	0.5080184226
3188	0.5079940594
3189	0.5079769221
3190	0.5079621132
3191	0.5079460541
3192	0.5079371548
3193	0.5079250301
3194	0.5079079794
3195	0.5078850147
3196	0.5078546908
3197	0.5078306206
3198	0.5078044622
3199	0.5077765742
3200	0.5077627352
3201	0.5077453497
3202	0.5077062133
3203	0.5076914594
3204	0.5076656109
3205	0.5076449287
3206	0.5076234832
3207	0.5076000314
3208	0.5075764022
3209	0.5075627492
3210	0.5075460723
3211	0.5075290266
3212	0.5075067971
3213	0.5074814419
3214	0.5074623983
3215	0.5074462343
3216	0.5074274693
3217	0.5074061523
3218	0.5073901145
3219	0.5073742639
3220	0.5073541396
3221	0.5073305651
3222	0.5073040268
3223	0.5072903716
3224	0.5072749069
3225	0.5072579903
3226	0.5072493522
3227	0.5072255995
3228	0.5072066119
3229	0.5071851931
3230	0.5071653579
3231	0.5071530311
3232	0.507136959
3233	0.5071250974
3234	0.5071123459
3235	0.5070851471
3236	0.5070727032
3237	0.507052955
3238	0.5070070613
3239	0.5069847153
3240	0.5069670445
3241	0.5069229623
3242	0.5069095828
3243	0.5068981798
3244	0.5068703943
3245	0.5068525616
3246	0.5068327065
3247	0.5068164432
3248	0.5068080713
3249	0.5067927423
3250	0.5067844448
3251	0.506762694
3252	0.5067505104
3253	0.5067360603
3254	0.506720651
3255	0.5067081854
3256	0.5066843882
3257	0.5066575595
3258	0.5066370544
3259	0.5065939491
3260	0.5065787799
3261	0.5065702226
3262	0.5065395294
3263	0.5065253451
3264	0.5065043157
3265	0.5064946976
3266	0.5064709711
3267	0.50644314
3268	0.5064282274
3269	0.5064068346
3270	0.5063943991
3271	0.5063766545
3272	0.5063615497
3273	0.5063380308
3274	0.5063229776
3275	0.5063055934
3276	0.5062923907
3277	0.506261384
3278	0.5062494425
3279	0.5062374327
3280	0.5062152426
3281	0.5062040509
3282	0.5061967271
3283	0.5061872826
3284	0.5061619646
3285	0.5061429119
3286	0.5061260732
3287	0.506114148
3288	0.5061034321
3289	0.5060861868
3290	0.5060665093
3291	0.5060482567
3292	0.5060375943
3293	0.5060174751
3294	0.505997541
3295	0.5059724586
3296	0.5059535355
3297	0.5059363982
3298	0.5059143432
3299	0.5058946673
3300	0.5058724198
3301	0.5058667263
3302	0.5058506012
3303	0.505833377
3304	0.5058206465
3305	0.5058100528
3306	0.5057858951
3307	0.5057779459
3308	0.5057561618
3309	0.5057343614
3310	0.5057102767
3311	0.5056979917
3312	0.5056829746
3313	0.5056744002
3314	0.5056568497
3315	0.505640095
3316	0.505623565
3317	0.5056047718
3318	0.5055752252
3319	0.5055456746
3320	0.5055364308
3321	0.5055170267
3322	0.5054846087
3323	0.5054739876
3324	0.5054624771
3325	0.5054407408
3326	0.5054266084
3327	0.5054038558
3328	0.5053846425
3329	0.5053668458
3330	0.5053492311
3331	0.5053360753
3332	0.5053214671
3333	0.5053006072
3334	0.5052686765
3335	0.505250151
3336	0.5052391968
3337	0.5052212204
3338	0.5051992969
3339	0.5051889677
3340	0.5051842187
3341	0.5051729387
3342	0.5051521133
3343	0.5051262243
3344	0.5051010128
3345	0.5050888141
3346	0.5050727199
3347	0.5050556952
3348	0.5050307732
3349	0.5050077351
3350	0.5049796008
3351	0.5049691806
3352	0.5049521514
3353	0.504934422
3354	0.5049113927
3355	0.5049055485
3356	0.5048905418
3357	0.5048740131
3358	0.5048588325
3359	0.5048496328
3360	0.5048374451
3361	0.5048256008
3362	0.5048055816
3363	0.5047906728
3364	0.5047730788
3365	0.5047542639
3366	0.5047446056
3367	0.5047329758
3368	0.5047117735
3369	0.5046925607
3370	0.5046825238
3371	0.5046679579
3372	0.5046505565
3373	0.5046340975
3374	0.5046172623
3375	0.5046043618
3376	0.5045879337
3377	0.5045738546
3378	0.5045621869
3379	0.5045482357
3380	0.504532859
3381	0.5045186594
3382	0.504503448
3383	0.5044919328
3384	0.5044761874
3385	0.504433037
3386	0.5044107421
3387	0.5043905943
3388	0.5043684754
3389	0.5043526548
3390	0.5043304912
3391	0.5043138621
3392	0.504305483
3393	0.5042889424
3394	0.5042637024
3395	0.5042520705
3396	0.5042274947
3397	0.5042115199
3398	0.5041882359
3399	0.5041610298
3400	0.504146874
3401	0.5041235147
3402	0.5041015665
3403	0.5040767711
3404	0.5040457091
3405	0.504018089
3406	0.5040036071
3407	0.5039931897
3408	0.5039783954
3409	0.5039695256
3410	0.5039544667
3411	0.5039436114
3412	0.5039342355
3413	0.5039159302
3414	0.5039069862
3415	0.5038891146
3416	0.5038798427
3417	0.5038659337
3418	0.5038438384
3419	0.5038296702
3420	0.5038226788
3421	0.5038021808
3422	0.503780342
3423	0.5037670789
3424	0.5037514417
3425	0.5037423507
3426	0.5037298142
3427	0.5037153833
3428	0.5036973403
3429	0.503671102
3430	0.5036497678
3431	0.5036288847
3432	0.5036146168
3433	0.5035997639
3434	0.5035828784
3435	0.5035737147
3436	0.5035639163
3437	0.5035508364
3438	0.503533482
3439	0.5035181257
3440	0.5035066014
3441	0.5034750473
3442	0.503459371
3443	0.5034317558
3444	0.5033980525
3445	0.5033630215
3446	0.5033533771
3447	0.5033403347
3448	0.5033150895
3449	0.5032921296
3450	0.5032787067
3451	0.5032520725
3452	0.5032300187
3453	0.5032146458
3454	0.5032000745
3455	0.5031789646
3456	0.5031643867
3457	0.5031483388
3458	0.5031293971
3459	0.5031116036
3460	0.5030859386
3461	0.5030686607
3462	0.5030486608
3463	0.5030295743
3464	0.5030073967
3465	0.5029982533
3466	0.5029897478
3467	0.5029793297
3468	0.5029643729
3469	0.5029473306
3470	0.5029324568
3471	0.5029140562
3472	0.5028824356
3473	0.5028711063
3474	0.502857787
3475	0.5028460005
3476	0.5028280895
3477	0.5028174686
3478	0.5028011319
3479	0.5027875718
3480	0.5027736197
3481	0.5027612729
3482	0.5027449468
3483	0.5027169051
3484	0.5026940278
3485	0.5026763924
3486	0.5026664416
3487	0.5026492588
3488	0.5026350539
3489	0.5026182925
3490	0.5026070399
3491	0.5026009839
3492	0.5025783614
3493	0.5025641955
3494	0.5025434057
3495	0.5025288701
3496	0.5025157842
3497	0.5024981028
3498	0.502473444
3499	0.502428585
3500	0.5024167193
3501	0.5023924305
3502	0.5023771982
3503	0.5023661853
3504	0.5023535411
3505	0.5023472176
3506	0.502324901
3507	0.5023172224
3508	0.5022936765
3509	0.5022618404
3510	0.5022506591
3511	0.502221954
3512	0.5022088976
3513	0.5021883291
3514	0.5021667636
3515	0.502158706
3516	0.5021440406
3517	0.5021081833
3518	0.5020923035
3519	0.5020620014
3520	0.5020415669
3521	0.5020246415
3522	0.5020145265
3523	0.501997973
3524	0.501975894
3525	0.5019589607
3526	0.5019403905
3527	0.5019234954
3528	0.5019053975
3529	0.5018910965
3530	0.5018738743
3531	0.5018665196
3532	0.5018538976
3533	0.501844494
3534	0.5018341143
3535	0.5018110042
3536	0.5017843772
3537	0.5017701386
3538	0.5017590131
3539	0.5017460831
3540	0.5017143478
3541	0.501706286
3542	0.5016946108
3543	0.5016654958
3544	0.5016430379
3545	0.5016307463
3546	0.5016031882
3547	0.5015714734
3548	0.5015596968
3549	0.5015456527
3550	0.5015272398
3551	0.5015137299
3552	0.50150407
3553	0.5014712342
3554	0.5014670245
3555	0.5014503642
3556	0.5014406584
3557	0.5014132653
3558	0.5013972136
3559	0.5013777091
3560	0.5013656312
3561	0.5013450199
3562	0.5013333397
3563	0.501311446
3564	0.5012961574
3565	0.5012760516
3566	0.5012575305
3567	0.5012372368
3568	0.5012105868
3569	0.5011927493
3570	0.5011813546
3571	0.501164778
3572	0.5011503212
3573	0.501136321
3574	0.5011033474
3575	0.5010926738
3576	0.5010684135
3577	0.5010539116
3578	0.5010462963
3579	0.5010227126
3580	0.5010078291
3581	0.5009835545
3582	0.5009435895
3583	0.5009310854
3584	0.5009152596
3585	0.5009057178
3586	0.5008965515
3587	0.5008753916
3588	0.5008573857
3589	0.5008506122
3590	0.5008319675
3591	0.5008084111
3592	0.5007902114
3593	0.5007770394
3594	0.5007651563
3595	0.5007365976
3596	0.500716255
3597	0.5006874181
3598	0.5006726686
3599	0.5006561776
3600	0.5006456132
3601	0.5006245563
3602	0.5006008042
3603	0.5005806269
3604	0.5005657148
3605	0.5005573903
3606	0.5005392819
3607	0.5005273729
3608	0.5005111807
3609	0.5005005906
3610	0.5004929132
3611	0.5004730486
3612	0.500458217
3613	0.5004435381
3614	0.5004195992
3615	0.5004089162
3616	0.500393997
3617	0.5003815639
3618	0.5003561216
3619	0.5003349856
3620	0.5003225475
3621	0.5003113852
3622	0.5002786477
3623	0.5002360983
3624	0.5002211534
3625	0.5002077096
3626	0.5002001956
3627	0.5001817449
3628	0.500157449
3629	0.5001381488
3630	0.5001198196
3631	0.5001004386
3632	0.5000852291
3633	0.5000634697
3634	0.5000463701
3635	0.5000290878
3636	0.5000200177
3637	0.50000462
3638	0.4999931492
3639	0.4999708453
3640	0.4999452765
3641	0.4999306208
3642	0.4999124242
3643	0.4998962653
3644	0.4998714741
3645	0.4998515115
3646	0.4998371885
3647	0.4998201713
3648	0.4998008607
3649	0.4997786974
3650	0.4997629673
3651	0.4997501202
3652	0.4997210047
3653	0.4997028341
3654	0.4996915615
3655	0.4996784757
3656	0.4996692451
3657	0.4996571912
3658	0.4996351013
3659	0.4996181835
3660	0.4996100959
3661	0.4995771921
3662	0.4995550924
3663	0.4995375508
3664	0.4995245108
3665	0.4995152892
3666	0.499478935
3667	0.4994713617
3668	0.499462958
3669	0.4994427175
3670	0.4994299411
3671	0.4994186735
3672	0.4994020983
3673	0.4993951014
3674	0.4993855136
3675	0.4993710027
3676	0.499339397
3677	0.4993136912
3678	0.4993015027
3679	0.4992746651
3680	0.4992585973
3681	0.4992374419
3682	0.4992274865
3683	0.4992093525
3684	0.4991894705
3685	0.4991770608
3686	0.4991601881
3687	0.4991385473
3688	0.4991249722
3689	0.4991182504
3690	0.4991080257
3691	0.4990924915
3692	0.4990807408
3693	0.4990583416
3694	0.4990235238
3695	0.4989959658
3696	0.4989772317
3697	0.4989649305
3698	0.4989432608
3699	0.498921817
3700	0.4989093087
3701	0.4988945074
3702	0.4988830706
3703	0.4988640251
3704	0.4988483596
3705	0.4988372563
3706	0.498824209
3707	0.4988023222
3708	0.4987956773
3709	0.4987890343
3710	0.4987718988
3711	0.4987635282
3712	0.4987422454
3713	0.4987264529
3714	0.498692229
3715	0.4986822926
3716	0.4986629309
3717	0.4986518686
3718	0.4986354804
3719	0.4986232216
3720	0.4986071896
3721	0.498590685
3722	0.4985792185
3723	0.4985336025
3724	0.4985126566
3725	0.4984945368
3726	0.4984794364
3727	0.498460266
3728	0.4984392829
3729	0.4984287272
3730	0.498404543
3731	0.498389463
3732	0.4983714546
3733	0.4983567697
3734	0.4983192469
3735	0.4983054114
3736	0.4982946026
3737	0.4982832485
3738	0.4982732198
3739	0.4982526356
3740	0.4982278376
3741	0.4982159248
3742	0.498203787
3743	0.4981972792
3744	0.4981760215
3745	0.4981639972
3746	0.4981577236
3747	0.4981361804
3748	0.4981289232
3749	0.4981192992
3750	0.4981013207
3751	0.4980797645
3752	0.4980564486
3753	0.4980431578
3754	0.4980254808
3755	0.4980135495
3756	0.4979860525
3757	0.497972962
3758	0.4979550617
3759	0.4979412648
3760	0.497908364
3761	0.4978985882
3762	0.4978850853
3763	0.4978757079
3764	0.4978505706
3765	0.4978346757
3766	0.4978169367
3767	0.4977792658
3768	0.4977621938
3769	0.4977454893
3770	0.4977265713
3771	0.4977107152
3772	0.4976908335
3773	0.4976617485
3774	0.4976422411
3775	0.4976309002
3776	0.497610184
3777	0.4976043326
3778	0.4975769749
3779	0.4975612977
3780	0.497545654
3781	0.4975285962
3782	0.4974997427
3783	0.4974838639
3784	0.4974720869
3785	0.4974513933
3786	0.4974389561
3787	0.4974251526
3788	0.4974105235
3789	0.4973933246
3790	0.4973825889
3791	0.4973666363
3792	0.4973585511
3793	0.4973456148
3794	0.4973313241
3795	0.4973140243
3796	0.4973012161
3797	0.4972885325
3798	0.4972728061
3799	0.4972535062
3800	0.4972359974
3801	0.4972158033
3802	0.4972062598
3803	0.4971981602
3804	0.4971747708
3805	0.4971632342
3806	0.4971586298
3807	0.4971421891
3808	0.4971234316
3809	0.497097289
3810	0.4970858252
3811	0.4970718246
3812	0.497057128
3813	0.4970255938
3814	0.4970137204
3815	0.4969959994
3816	0.4969858404
3817	0.4969806147
3818	0.4969665546
3819	0.4969549758
3820	0.496946006
3821	0.4969388676
3822	0.4969309194
3823	0.4969045772
3824	0.4968890655
3825	0.4968606384
3826	0.4968370799
3827	0.4968060467
3828	0.4967841051
3829	0.4967736387
3830	0.4967557569
3831	0.4967293271
3832	0.496716265
3833	0.4966865694
3834	0.4966577654
3835	0.4966330971
3836	0.4966140045
3837	0.4966023906
3838	0.4965790933
3839	0.4965600365
3840	0.4965353034
3841	0.4965059318
3842	0.4964857408
3843	0.4964777417
3844	0.4964597132
3845	0.4964448257
3846	0.4964326232
3847	0.4964232613
3848	0.4964041457
3849	0.4963842172
3850	0.4963695974
3851	0.4963381861
3852	0.4963162205
3853	0.4963053986
3854	0.4962928376
3855	0.496279743
3856	0.4962639346
3857	0.4962357175
3858	0.4962165024
3859	0.4962032476
3860	0.4961763386
3861	0.4961522815
3862	0.4961293682
3863	0.496117544
3864	0.4960962154
3865	0.4960750718
3866	0.4960595542
3867	0.4960483593
3868	0.4960326695
3869	0.4960112569
3870	0.4960033
3871	0.4959818104
3872	0.4959735485
3873	0.4959594325
3874	0.4959391311
3875	0.4959241628
3876	0.4959066402
3877	0.4958944531
3878	0.4958606011
3879	0.495846955
3880	0.4958289044
3881	0.4958129416
3882	0.4957969607
3883	0.4957821308
3884	0.495773672
3885	0.4957626755
3886	0.4957489423
3887	0.4957337284
3888	0.4957229143
3889	0.4957042699
3890	0.4956979326
3891	0.4956813185
3892	0.4956645451
3893	0.4956514275
3894	0.4956275008
3895	0.4956207351
3896	0.4955864581
3897	0.4955656748
3898	0.4955375887
3899	0.4955134909
3900	0.4954962566
3901	0.495488273
3902	0.4954656062
3903	0.4954538638
3904	0.495439118
3905	0.495421519
3906	0.4954112931
3907	0.4953932276
3908	0.4953735207
3909	0.4953445049
3910	0.4953361831
3911	0.4953149848
3912	0.4953019319
3913	0.4952950981
3914	0.4952823347
3915	0.4952749106
3916	0.4952579188
3917	0.4952491845
3918	0.4952415439
3919	0.4952291612
3920	0.4952147281
3921	0.4952034959
3922	0.4951808195
3923	0.4951656206
3924	0.4951565094
3925	0.4951471706
3926	0.4951338839
3927	0.4951108786
3928	0.4950957324
3929	0.4950790992
3930	0.4950485679
3931	0.4950409535
3932	0.4950287033
3933	0.495014012
3934	0.4950030559
3935	0.4949828242
3936	0.4949694811
3937	0.4949531446
3938	0.4949339867
3939	0.4949194565
3940	0.4949088979
3941	0.4948927335
3942	0.4948804713
3943	0.4948764671
3944	0.4948591156
3945	0.4948489805
3946	0.4948213026
3947	0.4947943676
3948	0.4947758501
3949	0.4947589779
3950	0.4947421629
3951	0.4947302903
3952	0.4947150496
3953	0.4947005914
3954	0.4946807254
3955	0.4946617132
3956	0.4946218134
3957	0.4946064177
3958	0.4945903022
3959	0.4945804125
3960	0.4945564021
3961	0.4945449438
3962	0.4945341134
3963	0.494526013
3964	0.494504508
3965	0.4944879638
3966	0.4944777811
3967	0.494468255
3968	0.4944595502
3969	0.4944492303
3970	0.494432445
3971	0.4944212517
3972	0.4944118058
3973	0.4944044331
3974	0.4943931987
3975	0.4943708306
3976	0.4943634465
3977	0.4943548544
3978	0.4943446404
3979	0.494331732
3980	0.494311014
3981	0.4942943163
3982	0.4942704358
3983	0.4942567146
3984	0.4942474782
3985	0.4942245537
3986	0.4942042824
3987	0.4941906818
3988	0.4941733462
3989	0.4941505201
3990	0.4941196042
3991	0.4941063148
3992	0.494080081
3993	0.4940591182
3994	0.4940475201
3995	0.4940388677
3996	0.4940318749
3997	0.4940235212
3998	0.4940078666
3999	0.4939977889
4000	0.4939854968
4001	0.493975252
4002	0.4939594936
4003	0.4939524498
4004	0.4939239173
4005	0.4938963366
4006	0.4938905157
4007	0.4938740865
4008	0.4938420874
4009	0.4938286324
4010	0.4938075797
4011	0.4937928034
4012	0.49377904
4013	0.4937603069
4014	0.493748835
4015	0.4937218304
4016	0.4936964583
4017	0.4936821592
4018	0.4936679989
4019	0.4936536888
4020	0.4936356626
4021	0.4936258861
4022	0.493613837
4023	0.4935955457
4024	0.4935826269
4025	0.4935705779
4026	0.4935611362
4027	0.4935464679
4028	0.4935263541
4029	0.4935141683
4030	0.4935002778
4031	0.4934910219
4032	0.4934783819
4033	0.4934607709
4034	0.4934429715
4035	0.4934299908
4036	0.4934175401
4037	0.493399029
4038	0.4933843358
4039	0.4933696561
4040	0.4933324423
4041	0.4933012551
4042	0.4932917576
4043	0.4932722738
4044	0.4932491076
4045	0.4932335824
4046	0.4932220996
4047	0.4932147266
4048	0.4931949542
4049	0.4931657117
4050	0.4931277805
4051	0.493120006
4052	0.4931052829
4053	0.4930931366
4054	0.4930764655
4055	0.4930673505
4056	0.4930530778
4057	0.4930299591
4058	0.4930194578
4059	0.4930068592
4060	0.4929994357
4061	0.4929919904
4062	0.492977311
4063	0.492953946
4064	0.4929465976
4065	0.4929238929
4066	0.4928980759
4067	0.4928894439
4068	0.4928700861
4069	0.4928595198
4070	0.4928524567
4071	0.4928334504
4072	0.4928158532
4073	0.4928052489
4074	0.492790659
4075	0.4927573019
4076	0.4927446291
4077	0.4927221926
4078	0.4926895808
4079	0.4926620125
4080	0.4926497248
4081	0.4926305205
4082	0.4926211797
4083	0.4926062122
4084	0.4925915705
4085	0.4925741895
4086	0.4925626181
4087	0.4925412393
4088	0.4925277847
4089	0.4925050232
4090	0.4924892766
4091	0.4924791889
4092	0.4924690483
4093	0.4924538826
4094	0.4924437129
4095	0.4924254645
4096	0.4924144561
4097	0.492402139
4098	0.4923897486
4099	0.4923769405
4100	0.492361923
4101	0.492353352
4102	0.4923451916
4103	0.4923301697
4104	0.492312736
4105	0.4922953706
4106	0.4922750166
4107	0.4922646011
4108	0.4922511855
4109	0.4922341317
4110	0.4922278168
4111	0.4922111773
4112	0.4921982126
4113	0.4921905318
4114	0.4921801209
4115	0.4921682712
4116	0.4921551833
4117	0.4921442566
4118	0.4921262512
4119	0.492118217
4120	0.4921038029
4121	0.4920967124
4122	0.4920867712
4123	0.4920669572
4124	0.4920578489
4125	0.4920411761
4126	0.4920257599
4127	0.4920072752
4128	0.4919950216
4129	0.4919745116
4130	0.4919649241
4131	0.4919408487
4132	0.4919215387
4133	0.4918981474
4134	0.4918898838
4135	0.4918762162
4136	0.4918455998
4137	0.4918154975
4138	0.4918048147
4139	0.4917861217
4140	0.4917662357
4141	0.4917558091
4142	0.4917355602
4143	0.4917202561
4144	0.4917006694
4145	0.4916833886
4146	0.4916657405
4147	0.491657072
4148	0.4916403394
4149	0.4916240366
4150	0.4916036436
4151	0.4915796697
4152	0.4915666542
4153	0.4915536797
4154	0.4915302268
4155	0.4915161833
4156	0.4914965301
4157	0.491481445
4158	0.4914700621
4159	0.491448591
4160	0.4914339367
4161	0.4914270577
4162	0.4914084886
4163	0.4913901963
4164	0.4913380898
4165	0.4913288431
4166	0.4913178984
4167	0.4913025017
4168	0.4912906303
4169	0.4912791486
4170	0.4912721721
4171	0.4912459334
4172	0.4912258016
4173	0.4912087873
4174	0.491198639
4175	0.4911858038
4176	0.4911708751
4177	0.4911634083
4178	0.4911462183
4179	0.4911290515
4180	0.4911143918
4181	0.4911021124
4182	0.4910896185
4183	0.4910787319
4184	0.4910581794
4185	0.4910516512
4186	0.4910423865
4187	0.4910306015
4188	0.4910120575
4189	0.490990872
4190	0.4909694325
4191	0.4909477394
4192	0.4909359174
4193	0.4909181413
4194	0.4909050167
4195	0.4908915655
4196	0.4908740572
4197	0.4908508306
4198	0.4908360903
4199	0.4908142325
4200	0.4907941063
4201	0.490779251
4202	0.4907672298
4203	0.4907526293
4204	0.4907394857
4205	0.4907182654
4206	0.4906996498
4207	0.4906854501
4208	0.4906777886
4209	0.4906603299
4210	0.490644339
4211	0.4906252884
4212	0.4906174398
4213	0.4906047734
4214	0.4905972333
4215	0.4905845092
4216	0.4905756852
4217	0.490554615
4218	0.4905426272
4219	0.4905320973
4220	0.4905244473
4221	0.4905129357
4222	0.490498615
4223	0.4904918559
4224	0.4904826843
4225	0.4904622057
4226	0.4904534385
4227	0.4904489256
4228	0.4904351362
4229	0.4904279683
4230	0.4904170428
4231	0.4904082201
4232	0.4903830696
4233	0.4903671709
4234	0.4903554478
4235	0.4903469033
4236	0.4903395319
4237	0.4903267045
4238	0.4903077626
4239	0.4902913664
4240	0.4902819053
4241	0.49027372
4242	0.4902656901
4243	0.4902548429
4244	0.4902420044
4245	0.490229644
4246	0.4902127726
4247	0.4901977213
4248	0.4901838815
4249	0.4901651734
4250	0.4901445904
4251	0.4901251563
4252	0.4900993912
4253	0.4900785455
4254	0.4900655465
4255	0.4900552881
4256	0.4900343873
4257	0.4900108386
4258	0.4899974414
4259	0.4899826393
4260	0.4899672949
4261	0.4899464379
4262	0.4899353063
4263	0.4899230819
4264	0.4899076906
4265	0.4898873757
4266	0.4898635347
4267	0.4898530005
4268	0.4898413028
4269	0.489813067
4270	0.4898011442
4271	0.4897875018
4272	0.4897700952
4273	0.4897564267
4274	0.4897484674
4275	0.4897390393
4276	0.4897273672
4277	0.489717072
4278	0.4896963382
4279	0.4896832232
4280	0.4896670455
4281	0.4896500398
4282	0.4896191859
4283	0.4896125393
4284	0.4896041154
4285	0.4895818674
4286	0.4895670701
4287	0.4895497455
4288	0.4895344777
4289	0.489523406
4290	0.4895080741
4291	0.4894920524
4292	0.4894770019
4293	0.4894600081
4294	0.4894456896
4295	0.4894243955
4296	0.4894107247
4297	0.4894042563
4298	0.489390963
4299	0.4893828738
4300	0.489368789
4301	0.4893517871
4302	0.4893117065
4303	0.4892977092
4304	0.4892839168
4305	0.4892688453
4306	0.4892535368
4307	0.4892400574
4308	0.4892254023
4309	0.4892124753
4310	0.4891861579
4311	0.489173848
4312	0.489162614
4313	0.489151192
4314	0.4891408499
4315	0.4891352282
4316	0.4891167938
4317	0.4890758697
4318	0.4890649976
4319	0.4890587895
4320	0.489039217
4321	0.4890121684
4322	0.4890047431
4323	0.4889884263
4324	0.4889787846
4325	0.4889663058
4326	0.4889543292
4327	0.4889389067
4328	0.4889075959
4329	0.4888962183
4330	0.4888818649
4331	0.4888659693
4332	0.4888491164
4333	0.4888212531
4334	0.488809869
4335	0.4887881154
